

*******************************************************************************
Ephemeris / WWW_USER Sun Jan 11 21:45:37 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: OCO-2 (spacecraft) (-140059)    {source: OCO-2}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2024-Feb-02 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Feb-09 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260109.p260407
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JAN-09. PREDICTS-> 2026-APR-06
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460344.003472222, A.D. 2024-Feb-03 12:05:00.0000, -6.515925709136945E+03,  2.537947865771678E+03, -1.130870586144593E+03,  4.366291940212011E-01, -2.062009589561876E+00, -7.201106011070642E+00,
2460344.004166667, A.D. 2024-Feb-03 12:06:00.0000, -6.476580431826092E+03,  2.409183274533560E+03, -1.560360495682916E+03,  8.744084298655752E-01, -2.228683306234471E+00, -7.110383088627707E+00,
2460344.004861111, A.D. 2024-Feb-03 12:07:00.0000, -6.411069167259336E+03,  2.270687398660358E+03, -1.983541701240330E+03,  1.308533113919323E+00, -2.386276246847607E+00, -6.990890822309870E+00,
2460344.005555556, A.D. 2024-Feb-03 12:08:00.0000, -6.319664346495319E+03,  2.123024396305185E+03, -2.398702609423224E+03,  1.737235111321075E+00, -2.534151398303522E+00, -6.843134183441498E+00,
2460344.006250000, A.D. 2024-Feb-03 12:09:00.0000, -6.202743768595386E+03,  1.966795414968111E+03, -2.804165446942982E+03,  2.158771485181742E+00, -2.671713181600043E+00, -6.667734997999987E+00,
2460344.006944444, A.D. 2024-Feb-03 12:10:00.0000, -6.060788859584287E+03,  1.802636030226029E+03, -3.198293178295081E+03,  2.571432083329887E+00, -2.798409917913744E+00, -6.465428756510547E+00,
2460344.007638889, A.D. 2024-Feb-03 12:11:00.0000, -5.894382483435753E+03,  1.631213544033610E+03, -3.579496215192675E+03,  2.973546881689354E+00, -2.913736044800404E+00, -6.237060872078040E+00,
2460344.008333333, A.D. 2024-Feb-03 12:12:00.0000, -5.704206321155715E+03,  1.453224157911854E+03, -3.946238885855438E+03,  3.363493036957065E+00, -3.017234072261193E+00, -5.983582426157094E+00,
2460344.009027778, A.D. 2024-Feb-03 12:13:00.0000, -5.491037836704438E+03,  1.269390036841400E+03, -4.297045634784840E+03,  3.739701606676738E+00, -3.108496272038392E+00, -5.706045446476401E+00,
2460344.009722222, A.D. 2024-Feb-03 12:14:00.0000, -5.255746850819675E+03,  1.080456279960953E+03, -4.630506926439895E+03,  4.100663900906965E+00, -3.187166097121020E+00, -5.405597765227022E+00,
2460344.010416667, A.D. 2024-Feb-03 12:15:00.0000, -4.999291745741543E+03,  8.871878142409507E+02, -4.945284829192308E+03,  4.444937436267275E+00, -3.252939331954210E+00, -5.083477508117420E+00,
2460344.011111111, A.D. 2024-Feb-03 12:16:00.0000, -4.722715325374847E+03,  6.903662271685507E+02, -5.240118259013836E+03,  4.771151470007069E+00, -3.305564977156280E+00, -4.741007266149935E+00,
2460344.011805556, A.D. 2024-Feb-03 12:17:00.0000, -4.427140356545821E+03,  4.907865541564631E+02, -5.513827865457496E+03,  5.078012098669038E+00, -3.344845875562642E+00, -4.379588001985364E+00,
2460344.012500000, A.D. 2024-Feb-03 12:18:00.0000, -4.113764817722539E+03,  2.892540358974506E+02, -5.765320545563866E+03,  5.364306912697389E+00, -3.370639089055602E+00, -4.000692741579535E+00,
2460344.013194445, A.D. 2024-Feb-03 12:19:00.0000, -3.783856881884468E+03,  8.658086025033845E+01, -5.993593574288250E+03,  5.628909204773342E+00, -3.382856037837155E+00, -3.605860099477003E+00,
2460344.013888889, A.D. 2024-Feb-03 12:20:00.0000, -3.438749660177295E+03, -1.164170975068496E+02, -6.197738342837452E+03,  5.870781735555184E+00, -3.381462415507556E+00, -3.196687682854746E+00,
2460344.014583333, A.D. 2024-Feb-03 12:21:00.0000, -3.079835732608548E+03, -3.189235230570225E+02, -6.376943698875541E+03,  6.088980065695035E+00, -3.366477894493356E+00, -2.774825415268808E+00,
2460344.015277778, A.D. 2024-Feb-03 12:22:00.0000, -2.708561491375987E+03, -5.201248879473874E+02, -6.530498884859193E+03,  6.282655467360409E+00, -3.337975637009479E+00, -2.341968816246708E+00,
2460344.015972222, A.D. 2024-Feb-03 12:23:00.0000, -2.326421321527538E+03, -7.192136398161101E+02, -6.657796072762296E+03,  6.451057431897874E+00, -3.296081626846107E+00, -1.899852267583219E+00,
2460344.016666667, A.D. 2024-Feb-03 12:24:00.0000, -1.934951642585892E+03, -9.153913476435864E+02, -6.758332495125353E+03,  6.593535792668313E+00, -3.240973836864756E+00, -1.450242291642210E+00,
2460344.017361111, A.D. 2024-Feb-03 12:25:00.0000, -1.535724833597251E+03, -1.107871792590982E+03, -6.831712173707683E+03,  6.709542483420629E+00, -3.172881246208994E+00, -9.949308613590302E-01,
2460344.018055555, A.D. 2024-Feb-03 12:26:00.0000, -1.130343062841563E+03, -1.295883995785344E+03, -6.877647248034124E+03,  6.798632952857734E+00, -3.092082719940392E+00, -5.357287561835484E-01,
2460344.018750000, A.D. 2024-Feb-03 12:27:00.0000, -7.204320422343822E+02, -1.478675175119337E+03, -6.895958906827992E+03,  6.860467255322366E+00, -2.998905762167639E+00, -7.445897310777005E-02,
2460344.019444444, A.D. 2024-Feb-03 12:28:00.0000, -3.076347253155035E+02, -1.655513623736043E+03, -6.886577925735350E+03,  6.894810835866215E+00, -2.893725151828754E+00,  3.870498026305282E-01,
2460344.020138889, A.D. 2024-Feb-03 12:29:00.0000,  1.063950332946471E+02, -1.825691503354499E+03, -6.849544814910031E+03,  6.901535025470548E+00, -2.776961468200227E+00,  8.469696664265041E-01,
2460344.020833333, A.D. 2024-Feb-03 12:30:00.0000,  5.199988399125612E+02, -1.988527545941394E+03, -6.785009579992473E+03,  6.880617258995641E+00, -2.649079511043917E+00,  1.303479905009511E+00,
2460344.021527778, A.D. 2024-Feb-03 12:31:00.0000,  9.315201289248980E+02, -2.143369657489134E+03, -6.693231099819496E+03,  6.832141024707628E+00, -2.510586618129462E+00,  1.754773353334110E+00,
2460344.022222222, A.D. 2024-Feb-03 12:32:00.0000,  1.339310518962108E+03, -2.289597417715870E+03, -6.574576123936102E+03,  6.756295550145333E+00, -2.362030880859092E+00,  2.199062702933789E+00,
2460344.022916667, A.D. 2024-Feb-03 12:33:00.0000,  1.741736142326894E+03, -2.426624469546750E+03, -6.429517892657550E+03,  6.653375224834130E+00, -2.203999256836801E+00,  2.634586767151261E+00,
2460344.023611111, A.D. 2024-Feb-03 12:34:00.0000,  2.137183931723281E+03, -2.553900792091765E+03, -6.258634382152604E+03,  6.523778756116057E+00, -2.037115576676955E+00,  3.059616707530004E+00,
2460344.024305556, A.D. 2024-Feb-03 12:35:00.0000,  2.524067847986981E+03, -2.670914850641412E+03, -6.062606176841443E+03,  6.368008050361944E+00, -1.862038441142056E+00,  3.472462223605515E+00,
2460344.025000000, A.D. 2024-Feb-03 12:36:00.0000,  2.900835031988704E+03, -2.777195616960095E+03, -5.842213971350959E+03,  6.186666808215915E+00, -1.679459003887275E+00,  3.871477705420661E+00,
2460344.025694444, A.D. 2024-Feb-03 12:37:00.0000,  3.265971863093095E+03, -2.872314452859695E+03, -5.598335704436285E+03,  5.980458819496588E+00, -1.490098634759851E+00,  4.255068344311210E+00,
2460344.026388889, A.D. 2024-Feb-03 12:38:00.0000,  3.618009905641921E+03, -2.955886849744679E+03, -5.331943327677500E+03,  5.750185941077666E+00, -1.294706458745012E+00,  4.621696193114723E+00,
2460344.027083333, A.D. 2024-Feb-03 12:39:00.0000,  3.955531723895456E+03, -3.027574016549031E+03, -5.044099212437243E+03,  5.496745739626284E+00, -1.094056766294276E+00,  4.969886162075030E+00,
2460344.027777778, A.D. 2024-Feb-03 12:40:00.0000,  4.277176544774056E+03, -3.087084308266945E+03, -4.735952199540823E+03,  5.221128780586413E+00, -8.889462919043729E-01,  5.298231931545081E+00,
2460344.028472222, A.D. 2024-Feb-03 12:41:00.0000,  4.581645746649971E+03, -3.134174487141822E+03, -4.408733297425871E+03,  4.924415545320501E+00, -6.801913594112479E-01,  5.605401757337308E+00,
2460344.029166667, A.D. 2024-Feb-03 12:42:00.0000,  4.867708151408896E+03, -3.168650808547484E+03, -4.063751036103390E+03,  4.607772959893330E+00, -4.686248944805542E-01,  5.890144139441368E+00,
2460344.029861111, A.D. 2024-Feb-03 12:43:00.0000,  5.134205096093607E+03, -3.190369923696089E+03, -3.702386486162306E+03,  4.272450521587833E+00, -2.550933071558035E-01,  6.151293320034563E+00,
2460344.030555556, A.D. 2024-Feb-03 12:44:00.0000,  5.380055259717441E+03, -3.199239591556940E+03, -3.326087954211582E+03,  3.919776012838674E+00, -4.045324999504674E-02,  6.387774572448664E+00,
2460344.031250000, A.D. 2024-Feb-03 12:45:00.0000,  5.604259220351785E+03, -3.195219192786091E+03, -2.936365368548812E+03,  3.551150796771663E+00,  1.744317397969906E-01,  6.598609239216513E+00,
2460344.031944444, A.D. 2024-Feb-03 12:46:00.0000,  5.805903717398646E+03, -3.178320039056435E+03, -2.534784371425805E+03,  3.168044693830473E+00,  3.886947028456964E-01,  6.782919474664099E+00,
2460344.032638889, A.D. 2024-Feb-03 12:47:00.0000,  5.984165594100191E+03, -3.148605471947196E+03, -2.122960136994562E+03,  2.771990444912214E+00,  6.014688102925039E-01,  6.939932645875328E+00,
2460344.033333333, A.D. 2024-Feb-03 12:48:00.0000,  6.138315395846803E+03, -3.106190746497755E+03, -1.702550936795000E+03,  2.364577772846514E+00,  8.118909893735564E-01,  7.068985345341593E+00,
2460344.034027778, A.D. 2024-Feb-03 12:49:00.0000,  6.267720600745768E+03, -3.051242695646174E+03, -1.275251477423425E+03,  1.947447060751490E+00,  1.019105601843916E+00,  7.169526969281083E+00,
2460344.034722222, A.D. 2024-Feb-03 12:50:00.0000,  6.371848460216571E+03, -2.983979173043878E+03, -8.427860377238358E+02,  1.522282672578568E+00,  1.222268152751476E+00,  7.241122817502185E+00,
2460344.035416667, A.D. 2024-Feb-03 12:51:00.0000,  6.450268429085245E+03, -2.904668273145462E+03, -4.069014354006563E+02,  1.090805947806438E+00,  1.420549004985970E+00,  7.283456673776550E+00,
2460344.036111111, A.D. 2024-Feb-03 12:52:00.0000,  6.502654166745321E+03, -2.813627328992426E+03,  3.064014470690677E+01,  6.547679085558683E-01,  1.613137073394940E+00,  7.296332829925261E+00,
2460344.036805556, A.D. 2024-Feb-03 12:53:00.0000,  6.528785093412300E+03, -2.711221689713594E+03,  4.680684263922219E+02,  2.159417231666208E-01,  1.799243471134324E+00,  7.279677522112543E+00,
2460344.037500000, A.D. 2024-Feb-03 12:54:00.0000,  6.528547488283967E+03, -2.597863281421282E+03,  9.036123858773855E+02, -2.238850246753127E-01,  1.978105080351207E+00,  7.233539754053705E+00,
2460344.038194444, A.D. 2024-Feb-03 12:55:00.0000,  6.501935119587304E+03, -2.474008956843109E+03,  1.335507626330661E+03, -6.629182019835479E-01,  2.148988020069112E+00,  7.158091490218346E+00,
2460344.038888889, A.D. 2024-Feb-03 12:56:00.0000,  6.449049399726624E+03, -2.340158640707281E+03,  1.762003744851772E+03, -1.099365096958705E+00,  2.311190980295765E+00,  7.053627200862388E+00,
2460344.039583333, A.D. 2024-Feb-03 12:57:00.0000,  6.370099060959039E+03, -2.196853279639392E+03,  2.181371653060363E+03, -1.531442397366968E+00,  2.464048402552342E+00,  6.920562770207605E+00,
2460344.040277778, A.D. 2024-Feb-03 12:58:00.0000,  6.265399353886994E+03, -2.044672606399361E+03,  2.591910813277019E+03, -1.957384134058874E+00,  2.606933478856609E+00,  6.759433762062604E+00,
2460344.040972222, A.D. 2024-Feb-03 12:59:00.0000,  6.135370771016668E+03, -1.884232730213360E+03,  2.991956351753081E+03, -2.375449544489634E+00,  2.739260945739493E+00,  6.570893056110788E+00,
2460344.041666667, A.D. 2024-Feb-03 13:00:00.0000,  5.980537302809139E+03, -1.716183565950285E+03,  3.379886012005620E+03, -2.783930782980764E+00,  2.860489656069004E+00,  6.355707879438154E+00,
2460344.042361111, A.D. 2024-Feb-03 13:01:00.0000,  5.801524236819306E+03, -1.541206116005752E+03,  3.754126912666880E+03, -3.181160427767446E+00,  2.970124911641828E+00,  6.114756259633562E+00,
2460344.043055556, A.D. 2024-Feb-03 13:02:00.0000,  5.599055513627760E+03, -1.360009619656165E+03,  4.113162076092001E+03, -3.565518734188617E+00,  3.067720543453059E+00,  5.849022933557017E+00,
2460344.043750000, A.D. 2024-Feb-03 13:03:00.0000,  5.373950656182826E+03, -1.173328585333546E+03,  4.455536696177620E+03, -3.935440588106924E+00,  3.152880730024893E+00,  5.559594751304767E+00,
2460344.044444445, A.D. 2024-Feb-03 13:04:00.0000,  5.127121291774570E+03, -9.819197217479189E+02,  4.779864116352989E+03, -4.289422119143601E+00,  3.225261547706235E+00,  5.247655619287875E+00,
2460344.045138889, A.D. 2024-Feb-03 13:05:00.0000,  4.859567288120107E+03, -7.865587840493833E+02,  5.084831491443993E+03, -4.626026939390630E+00,  3.284572250339549E+00,  4.914481029584894E+00,
2460344.045833333, A.D. 2024-Feb-03 13:06:00.0000,  4.572372526918078E+03, -5.880373512802726E+02,  5.369205110013627E+03, -4.943891979722457E+00,  3.330576279026852E+00,  4.561432224764766E+00,
2460344.046527778, A.D. 2024-Feb-03 13:07:00.0000,  4.266700339714577E+03, -3.871595512322895E+02,  5.631835356771613E+03, -5.241732902454872E+00,  3.363092005815486E+00,  4.189950048188853E+00,
2460344.047222222, A.D. 2024-Feb-03 13:08:00.0000,  3.943788632007495E+03, -1.847387485103277E+02,  5.871661297650785E+03, -5.518349075676985E+00,  3.381993217880078E+00,  3.801548529414296E+00,
2460344.047916667, A.D. 2024-Feb-03 13:09:00.0000,  3.604944722210560E+03,  1.840578886348976E+01,  6.087714873096510E+03, -5.772628100902596E+00,  3.387209351125992E+00,  3.397808252803817E+00,
2460344.048611111, A.D. 2024-Feb-03 13:10:00.0000,  3.251539922423854E+03,  2.214522295679935E+02,  6.279124687941613E+03, -6.003549891551515E+00,  3.378725484025079E+00,  2.980369554908627E+00,
2460344.049305555, A.D. 2024-Feb-03 13:11:00.0000,  2.885003887945690E+03,  4.235795117825542E+02,  6.445119388887163E+03, -6.210190305005952E+00,  3.356582103876327E+00,  2.550925592772005E+00,
2460344.050000000, A.D. 2024-Feb-03 13:12:00.0000,  2.506818762155399E+03,  6.239706553910216E+02,  6.585030623027895E+03, -6.391724335439417E+00,  3.320874658543487E+00,  2.111215321177879E+00,
2460344.050694444, A.D. 2024-Feb-03 13:13:00.0000,  2.118513142847518E+03,  8.218160411138983E+02,  6.698295573015323E+03, -6.547428878171058E+00,  3.271752907058977E+00,  1.663016412234990E+00,
2460344.051388889, A.D. 2024-Feb-03 13:14:00.0000,  1.721655895362593E+03,  1.016316644898948E+03,  6.784459066314750E+03, -6.676685078876168E+00,  3.209420082318331E+00,  1.208138145756865E+00,
2460344.052083333, A.D. 2024-Feb-03 13:15:00.0000,  1.317849836998528E+03,  1.206687216682459E+03,  6.843175257574480E+03, -6.778980282543234E+00,  3.134131878463021E+00,  7.484142938889344E-01,
2460344.052777778, A.D. 2024-Feb-03 13:16:00.0000,  9.087253162613592E+02,  1.392159393365123E+03,  6.874208884386712E+03, -6.853909597610720E+00,  3.046195274517716E+00,  2.856960185653012E-01,
2460344.053472222, A.D. 2024-Feb-03 13:17:00.0000,  4.959337095854228E+02,  1.571984736505568E+03,  6.877436097695535E+03, -6.901177090284232E+00,  2.945967204483400E+00, -1.781552041435255E-01,
2460344.054166667, A.D. 2024-Feb-03 13:18:00.0000,  8.114085728517661E+01,  1.745437685799582E+03,  6.852844868825095E+03, -6.920596622706311E+00,  2.833853082477931E+00, -6.412746227049848E-01,
2460344.054861111, A.D. 2024-Feb-03 13:19:00.0000, -3.339795403190694E+02,  1.911818419898800E+03,  6.800534975592222E+03, -6.912092346546128E+00,  2.710305189733975E+00, -1.101801205067388E+00,
2460344.055555556, A.D. 2024-Feb-03 13:20:00.0000, -7.477525461105606E+02,  2.070455616407987E+03,  6.720717570305360E+03, -6.875698860835007E+00,  2.575820928490885E+00, -1.557884585367743E+00,
2460344.056250000, A.D. 2024-Feb-03 13:21:00.0000, -1.158508609011307E+03,  2.220709103285250E+03,  6.613714332621183E+03, -6.811561039681314E+00,  2.430940945941509E+00, -2.007691959784398E+00,
2460344.056944444, A.D. 2024-Feb-03 13:22:00.0000, -1.564590166524524E+03,  2.361972393829347E+03,  6.479956210417442E+03, -6.719933532031133E+00,  2.276247129887756E+00, -2.449414928930551E+00,
2460344.057638889, A.D. 2024-Feb-03 13:23:00.0000, -1.964358207530792E+03,  2.493675097661568E+03,  6.319981751916150E+03, -6.601179932089862E+00,  2.112360476220025E+00, -2.881276284180049E+00,
2460344.058333333, A.D. 2024-Feb-03 13:24:00.0000, -2.356198775301626E+03,  2.615285199932723E+03,  6.134435032574800E+03, -6.455771615664337E+00,  1.939938827376321E+00, -3.301536733412547E+00,
2460344.059027778, A.D. 2024-Feb-03 13:25:00.0000, -2.738529390652471E+03,  2.726311201027807E+03,  5.924063180486664E+03, -6.284286234562900E+00,  1.759674480103830E+00, -3.708501559665489E+00,
2460344.059722222, A.D. 2024-Feb-03 13:26:00.0000, -3.109805374352409E+03,  2.826304108839121E+03,  5.689713504588756E+03, -6.087405858691441E+00,  1.572291660657983E+00, -4.100527202739128E+00,
2460344.060416667, A.D. 2024-Feb-03 13:27:00.0000, -3.468526047338879E+03,  2.914859275606362E+03,  5.432330230638068E+03, -5.865914753596206E+00,  1.378543865715527E+00, -4.476027750114449E+00,
2460344.061111111, A.D. 2024-Feb-03 13:28:00.0000, -3.813240786469891E+03,  2.991618071219255E+03,  5.152950850872404E+03, -5.620696780167183E+00,  1.179211067956385E+00, -4.833481319210393E+00,
2460344.061805556, A.D. 2024-Feb-03 13:29:00.0000, -4.142554912734241E+03,  3.056269384844543E+03,  4.852702094486068E+03, -5.352732403094103E+00,  9.750967864054980E-01, -5.171436308439280E+00,
2460344.062500000, A.D. 2024-Feb-03 13:30:00.0000, -4.455135388046536E+03,  3.108550946786407E+03,  4.532795527546196E+03, -5.063095295536995E+00,  7.670250232096900E-01, -5.488517489881618E+00,
2460344.063194444, A.D. 2024-Feb-03 13:31:00.0000, -4.749716296043286E+03,  3.148250462645059E+03,  4.194522792748525E+03, -4.752948529360179E+00,  5.558370705097690E-01, -5.783431911916424E+00,
2460344.063888889, A.D. 2024-Feb-03 13:32:00.0000, -5.025104081731065E+03,  3.175206552125041E+03,  3.839250501445716E+03, -4.423540343168671E+00,  3.423881933914243E-01, -6.054974576028430E+00,
2460344.064583333, A.D. 2024-Feb-03 13:33:00.0000, -5.280182524476972E+03,  3.189309485280423E+03,  3.468414792648229E+03, -4.076199484224283E+00,  1.275441974824707E-01, -6.302033848473902E+00,
2460344.065277778, A.D. 2024-Feb-03 13:34:00.0000, -5.513917418729711E+03,  3.190501709581920E+03,  3.083515576155227E+03, -3.712330125010198E+00, -8.782210748079056E-02, -6.523596564711273E+00,
2460344.065972222, A.D. 2024-Feb-03 13:35:00.0000, -5.725360937064475E+03,  3.178778161957915E+03,  2.686110479571724E+03, -3.333406360629725E+00, -3.028345339673484E-01, -6.718752782650846E+00,
2460344.066666667, A.D. 2024-Feb-03 13:36:00.0000, -5.913655650695298E+03,  3.154186360899042E+03,  2.277808521644978E+03, -2.940966299204423E+00, -5.166172158970062E-01, -6.886700139980954E+00,
2460344.067361111, A.D. 2024-Feb-03 13:37:00.0000, -6.078038183523085E+03,  3.116826274818625E+03,  1.860263537043865E+03, -2.536605763795737E+00, -7.282983612062781E-01, -7.026747771175899E+00,
2460344.068055556, A.D. 2024-Feb-03 13:38:00.0000, -6.217842477102407E+03,  3.066849964117584E+03,  1.435167380336132E+03, -2.121971630907487E+00, -9.370140356964605E-01, -7.138319741335781E+00,
2460344.068750000, A.D. 2024-Feb-03 13:39:00.0000, -6.332502645618733E+03,  3.004460995795604E+03,  1.004242939418555E+03, -1.698754837121474E+00, -1.141911954028862E+00, -7.220957956756049E+00,
2460344.069444444, A.D. 2024-Feb-03 13:40:00.0000, -6.421555402061070E+03,  2.929913630956454E+03,  5.692369909528999E+02, -1.268683091659475E+00, -1.342155252049881E+00, -7.274324516039349E+00,
2460344.070138889, A.D. 2024-Feb-03 13:41:00.0000, -6.484642039230624E+03,  2.843511787148159E+03,  1.319129323856453E+02, -8.335133384396038E-01, -1.536926213431608E+00, -7.298203470564776E+00,
2460344.070833333, A.D. 2024-Feb-03 13:42:00.0000, -6.521509952009154E+03,  2.745607779126186E+03, -3.059565731771837E+02, -3.950240163091129E-01, -1.725429922955573E+00, -7.292501969100739E+00,
2460344.071527778, A.D. 2024-Feb-03 13:43:00.0000, -6.532013690375228E+03,  2.636600843296849E+03, -7.425970016624721E+02,  4.499282958828394E-02, -1.906897818684327E+00, -7.257250768133074E+00,
2460344.072222222, A.D. 2024-Feb-03 13:44:00.0000, -6.516115535947781E+03,  2.516935452752374E+03, -1.176239383835698E+03,  4.847395290631952E-01, -2.080591115774671E+00, -7.192604096895553E+00,
2460344.072916667, A.D. 2024-Feb-03 13:45:00.0000, -6.473885598289168E+03,  2.387099431414523E+03, -1.605127693350082E+03,  9.224208023148998E-01, -2.245804075782879E+00, -7.098838873927969E+00,
2460344.073611111, A.D. 2024-Feb-03 13:46:00.0000, -6.405501430747122E+03,  2.247621877323753E+03, -2.027526168232050E+03,  1.356251750108742E+00, -2.401867096972809E+00, -6.976353280024470E+00,
2460344.074305556, A.D. 2024-Feb-03 13:47:00.0000, -6.311247169181977E+03,  2.099070906514444E+03, -2.441726527542368E+03,  1.784465759471492E+00, -2.548149603319304E+00, -6.825664700441407E+00,
